Item_Identifier,Item_Type,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type
c35ba19a-e27e-4eaa-a6df-dc4c15c08e29,Clothing,0.32,Other,0.724369,128.73,1897,d51c27e8-3087-48d2-9a04-bff1597a8a21,Electronics Store,1995,Medium,Urban
1559f58a-6825-4131-880a-167d498fd8d7,Food,2.1,Regular,0.886376,379.55,401,c5fced25-7bc8-4522-87f1-da5ee08e957a,Fashion Store,2012,Medium,Rural
98ccb073-3013-437b-9ee7-867a46a21361,Appliances,7.14,Other,0.029501,139.58,3459,e0dcfecf-e587-424a-8b21-a03afa70ac8c,Online,2003,Medium,Rural
2c4a7a95-cd12-4de6-a7f2-68c54a9434fc,Food,2.1,Low Fat,0.452074,408.78,6472,e72487e8-cee7-4644-83fa-880ac5fae1c6,Online,2004,Large,Urban
fe9b7664-2b7f-41b7-9a5f-9f838323cc88,Food,2.1,Low Fat,0.917719,415.19,6539,88b71d10-18fb-4960-9655-96060f80917d,Online,2014,Small,Rural
8dfb8b91-6a59-44cf-a711-d15b1c99dabb,Appliances,7.14,Other,0.176591,131.87,1986,05aba943-bda0-4903-9013-386efcbdd6b0,Online,2010,Small,Rural
945edfd2-7902-404d-aa31-750ef6cba2a4,Appliances,7.14,Other,0.775313,294.06,3966,5206ecbf-6a18-4785-98d4-fe51f1b66e6f,Supermarket,1990,Medium,Rural
c6a43256-48b8-4b4f-b9a2-0b20347c741b,Clothing,0.32,Other,0.873073,273.76,7169,53a71226-9369-47ce-bd56-e84fd32d3a28,Electronics Store,1994,Small,Rural
3a9bf772-9c59-4d93-b049-234915951fbf,Clothing,0.32,Other,0.548184,358.68,4818,6799bf31-8fa0-4406-b993-08a581bd4de1,Electronics Store,2008,Small,Rural
8606ab2b-b4da-4985-8536-a6f1c1cf66b9,Food,2.1,Regular,0.923286,196.35,1295,8b2adae9-95de-4cb4-8bb7-66a454f75387,Supermarket,2003,Small,Urban
3b3d481e-1c52-4afb-b509-77c1f84f0236,Electronics,6.8,Other,0.710963,153.6,8611,24bbea27-8609-4d8e-9ee5-cd655a3b6475,Fashion Store,1996,Medium,Urban
839ee299-342f-4a50-bb42-7459e39bbf28,Appliances,7.14,Other,0.262872,225.63,8370,ea383bd3-bfd4-4bdf-ae9d-1a40da5874da,Online,2018,Medium,Urban
18a8d9c8-a08b-41c6-9d76-856bfcdc4d18,Electronics,6.8,Other,0.072387,370.16,3512,bcd7bd03-5d3d-43c5-af84-1b167599515c,Online,1991,Large,Urban
59f5275c-1b08-460a-aaba-67fee9dfb51b,Electronics,6.8,Other,0.849361,288.11,2063,2735c8cd-98d7-4177-8b07-d190df3ea647,Supermarket,2016,Small,Rural
2af77bf6-5983-46e3-a5b2-e1c7aca18271,Appliances,7.14,Other,0.900854,133.14,2290,6c8c1ce9-12bb-4eb8-b2b6-9ce5765bbdc7,Fashion Store,2015,Large,Urban
d03314d8-f8fb-4c0c-8706-51d581018f9b,Clothing,0.32,Other,0.935252,236.97,4087,1ff6748f-9305-480e-be37-eb45e2be0734,Online,1991,Large,Urban
4dcd10c6-a5a5-451c-ac71-bda6d54f2afb,Electronics,6.8,Other,0.260243,136.3,6905,6ab47f1e-2317-42f2-af86-f2599941d459,Online,1993,Large,Urban
15834c0b-ee82-4420-ae15-722ca674aba3,Food,2.1,Regular,0.329112,154.24,7599,8e4670c7-aeb7-403c-ba14-9e9e2cdab085,Electronics Store,2012,Large,Rural
a103aee1-05f4-4ea2-b209-2b1d14c73aa1,Food,2.1,Regular,0.523445,237.48,8727,feb7d4f1-d695-4a42-a01e-d6c6138b9e07,Supermarket,2003,Small,Rural
8be36089-dfcb-4859-b70b-e03189ea899d,Food,2.1,Regular,0.781152,57.9,6007,0d5d6902-50be-4d7b-8e5c-7fac025f646e,Supermarket,1990,Large,Urban
40c231a3-b2b6-4321-996c-1ad6c569f965,Clothing,0.32,Other,0.482865,395.36,3544,5a8d8e7c-8f16-4462-9806-34b9f2967c09,Electronics Store,1992,Medium,Rural
4506ed33-1f76-4493-b79a-ed22d7b5b89b,Appliances,7.14,Other,0.607743,345.85,9844,32558c7b-c6bf-4098-8601-27ff40cbeabb,Online,2016,Small,Rural
eac5e690-2d55-4893-847e-5a8cc4b904af,Clothing,0.32,Other,0.826268,179.95,5046,f658a26e-7282-460f-bd6f-3c79cd076855,Fashion Store,2017,Large,Urban
3d5ef142-cea7-4527-bead-bae38ac3e6cd,Appliances,7.14,Other,0.900926,362.99,4491,446c1a2e-43a2-4bc3-b345-2f7ff6933010,Supermarket,1998,Small,Urban
d913c097-046e-4865-b68f-08a123cb728e,Food,2.1,Regular,0.208996,174.52,1254,3be9c44c-73f1-4eb6-9ab2-ec2d3aa38913,Fashion Store,2015,Large,Rural
c7605334-e6f3-4f6b-8aa7-5b981bc14771,Electronics,6.8,Other,0.522597,386.06,6091,5fa47c5c-a85a-47f0-91d4-29022410b117,Supermarket,2009,Medium,Urban
04b9cbe4-3910-40b3-b92f-aee3ec75fb05,Food,2.1,Low Fat,0.959666,368.66,9590,74820f6f-0bdb-4ae7-8a0e-113a8a4885f6,Electronics Store,1994,Small,Rural
23f988d9-4761-461c-8178-b9df6471d940,Clothing,0.32,Other,0.906581,227.17,9816,db4df91f-0980-4df8-b295-d6a2b73a8693,Fashion Store,2008,Large,Rural
cd7efeea-dd1b-4a08-8d31-184837392c77,Clothing,0.32,Other,0.44155,111.04,9291,f40fafea-e545-4859-924c-6209530bd0e5,Electronics Store,2002,Small,Rural
02241097-934d-4270-a443-4e2f1ea46f6f,Clothing,0.32,Other,0.827366,203.1,3104,b5e57110-5b7d-432e-806a-56fe876c1e8b,Online,1997,Small,Rural
77a16b73-f470-4f91-a912-afb8b1706b79,Electronics,6.8,Other,0.774664,344.43,3480,c538290f-342d-48d5-add6-2e497d45cb17,Online,2008,Large,Rural
e6308546-608e-4b54-90ec-6e1f93d1858f,Food,2.1,Regular,0.527032,441.65,4521,577b2791-1f2c-4953-a259-9647fbcd5651,Fashion Store,2005,Large,Rural
e1cb9d08-85ff-4d80-a79a-d51f9c82df8f,Electronics,6.8,Other,0.355091,309.07,7094,2133f5df-80de-49b0-b81c-c4a5abe81bd0,Online,1998,Medium,Rural
63c156db-e933-4a97-a3e8-d9ad57fbd6c8,Electronics,6.8,Other,0.832288,247.38,6382,ed583e60-5a3e-4c60-9a1e-bc6f861670c9,Electronics Store,1995,Large,Rural
7edb2474-7ba9-4d87-9668-c0128c76de80,Electronics,6.8,Other,0.362365,340.67,637,d97b7073-5607-457f-9cd3-ef8167068891,Supermarket,1992,Small,Rural
146d8333-d8b8-4a99-8afb-4930367e6fb9,Clothing,0.32,Other,0.765045,281.31,8321,fe5b3ed4-ac61-4335-bdc1-83b511e776cf,Electronics Store,2014,Small,Rural
33e07ed8-a3bf-4715-a0b1-25865605eab1,Appliances,7.14,Other,0.79415,283.43,8246,9b4cdbeb-0235-46de-8c4f-fbcda1b288d8,Electronics Store,1997,Small,Rural
fe0aaa3c-59f6-4e7d-95dc-4f507e0fd172,Electronics,6.8,Other,0.462149,248.56,2648,d6dfddec-1762-43c3-a390-6bd2f23128c3,Fashion Store,2020,Medium,Rural
261fbc55-c40c-43c2-abfe-1d9a8280748a,Appliances,7.14,Other,0.089006,149.28,4318,ec4e91dc-3c58-4811-87de-59d6adaed522,Fashion Store,2016,Large,Rural
2011a439-eb07-4c30-9b66-f7ed1a848565,Clothing,0.32,Other,0.891149,64.62,7901,df18a60a-b648-4a67-8bae-0f3490914670,Supermarket,2001,Small,Urban
e77117e2-ddb7-4f99-9b30-2ab2cfa22141,Food,2.1,Regular,0.219206,77.98,4616,78a32614-91a6-43af-ae14-f5191fa14996,Electronics Store,2008,Small,Urban
cbd553ba-9dac-4b5e-a44a-5097992fd1d3,Clothing,0.32,Other,0.8787,181.78,8325,d78bd911-cdd0-4a39-8a4b-edb68e5ff545,Supermarket,1992,Large,Urban
e1d5d292-b291-4e53-9da1-c3d67a2716cd,Electronics,6.8,Other,0.13101,287.0,4614,96b8e283-820b-4b17-b2a1-5db486f7084e,Fashion Store,2007,Small,Urban
e6fb8b7d-adaf-4663-8b1d-db28455d778d,Food,2.1,Low Fat,0.741871,299.83,9848,6fd77cb1-aee8-425c-9d2b-1e44e6a7bf8e,Supermarket,2004,Medium,Rural
dfc9f716-6a6d-471b-bade-47ac6a5ce47f,Electronics,6.8,Other,0.065748,236.92,3384,ba011b79-8502-4103-8b36-91cb45551599,Supermarket,2019,Small,Rural
b6a5b1d9-3b60-49b2-9d34-80db585468fc,Clothing,0.32,Other,0.084769,126.78,2048,9b3867bb-39f0-459b-bd96-63d5c5aeaa37,Online,2002,Medium,Rural
1b55ccaf-6121-47b9-9e63-9343ec7784b8,Appliances,7.14,Other,0.936452,202.15,7281,9c95a1d2-209e-4e3b-b836-0546b4d21369,Electronics Store,2016,Large,Urban
50be5dbd-53b7-4662-a857-e3de2f17f7c5,Clothing,0.32,Other,0.32357,305.94,5764,c514e5f9-a1fe-4c24-a6f1-5998cc1a3359,Fashion Store,2003,Small,Rural
a34bea04-e795-4c69-be7c-9edad772ba6a,Clothing,0.32,Other,0.263507,174.94,2850,f2075631-240a-4df2-bcde-511c80431d82,Supermarket,2018,Medium,Rural
d916a686-be8f-4a10-abc1-bcb627094f0d,Clothing,0.32,Other,0.575083,151.88,9906,01cabe61-f79b-4d25-bc2d-c383fa78f348,Supermarket,2018,Medium,Rural
c145543a-5fcf-4ada-9022-f37cef633083,Electronics,6.8,Other,0.844981,490.32,6875,a11d39c5-f696-4f4e-924d-af9e9730ab1b,Online,2004,Medium,Urban
fe4d46b6-c684-4735-a654-04d84c1dc654,Appliances,7.14,Other,0.911589,258.8,1462,10bca641-4c99-4bc4-b68a-e19ba6f25db9,Fashion Store,2005,Medium,Urban
cb84b07d-84f5-4d1c-af6d-772e6fb9f467,Electronics,6.8,Other,0.570954,152.6,1279,4cd24bfd-8a6f-44f8-a0f8-39bdc03f08eb,Fashion Store,2018,Medium,Rural
7c5dd827-7211-4cb0-b7a3-7372e30093ef,Electronics,6.8,Other,0.261303,332.87,3119,8cd49a2e-bcce-454e-acbf-539da0172459,Supermarket,2007,Large,Rural
a7204ecf-0ca5-4de8-8fec-8b4a01fd2ef4,Clothing,0.32,Other,0.800533,458.93,1462,fb68b539-f52b-4773-b1cc-d249ee889f55,Online,2003,Large,Urban
331a9bb8-ab15-45b1-84c6-ed711424ef43,Appliances,7.14,Other,0.147668,113.11,6372,70d67edd-a1fc-4980-8667-c4699bcdc129,Fashion Store,2008,Medium,Urban
7c560c4a-534d-418d-9b2a-1d75611f8b72,Clothing,0.32,Other,0.695165,61.44,5305,96464d34-2840-4048-8e50-43c3438a9632,Supermarket,2001,Large,Urban
ebfd406b-6063-40ed-b382-fc6f6231753a,Electronics,6.8,Other,0.564667,459.28,4455,e61f5e59-6343-418d-9b8e-dea24b0ac51d,Online,2017,Small,Urban
173c3351-fa3a-4527-b713-fed0014504ae,Electronics,6.8,Other,0.422872,152.39,1793,566b2ff0-a18a-45b3-b872-06bcb971fab3,Electronics Store,1991,Medium,Urban
0c8cdb0a-fc77-4597-8185-24067cba5c8d,Food,2.1,Regular,0.387962,188.41,664,cc89a744-72f5-4ea6-86ae-74350ebb3f86,Fashion Store,2005,Medium,Rural
c2f3ffe5-4ef9-4ae9-9b70-d7afaea6d9d4,Electronics,6.8,Other,0.332495,229.27,1805,f518e19c-cdff-49fc-b22b-324124f2d9e1,Electronics Store,2006,Large,Rural
0c405591-ad0b-4507-a340-567905412c47,Electronics,6.8,Other,0.412482,286.27,7329,ce212416-c724-4946-8f2d-2a32f63d811e,Supermarket,2008,Small,Urban
8142f6bb-938a-4821-a401-00316c9d26c2,Clothing,0.32,Other,0.983955,145.48,9604,958f1845-b2bd-46d5-a461-b4edc4eb2a98,Online,2018,Large,Rural
da4917b1-c9ce-4212-b67e-e4fc712ad642,Appliances,7.14,Other,0.15449,360.34,7182,bdfe82b9-ea7d-4c82-9b8a-42a927bf0d5a,Fashion Store,2003,Large,Urban
df7d48ca-db2e-47a1-af55-3052754bfe9f,Clothing,0.32,Other,0.023425,215.74,6531,3397bf02-583a-4eba-b282-5810c47ed59c,Supermarket,2001,Medium,Urban
173a1fb9-fdcc-47e0-bb74-5fa68f5cc299,Appliances,7.14,Other,0.494577,379.16,1026,4459796e-e321-47db-95f6-af1835052566,Online,2019,Small,Urban
fce61caf-3b7d-4394-9c82-c550ad37b173,Electronics,6.8,Other,0.811396,487.33,8662,010c2130-79fd-4e21-92fe-3cd87c6d7797,Electronics Store,2000,Small,Urban
e86c8bf6-7204-4509-aff3-a8a0c7db2300,Clothing,0.32,Other,0.074094,233.81,3262,62ebc5b4-5671-4b5b-bb87-c5a51e2dbc3c,Supermarket,1992,Medium,Rural
ab50e1b4-a025-47fa-adae-d545a90427d2,Food,2.1,Low Fat,0.870104,124.88,3198,243f9f0d-3292-4c5c-b24d-78aba737a7e3,Electronics Store,2003,Medium,Rural
6c29e32c-4e77-4aa2-b061-c6caf3449b57,Clothing,0.32,Other,0.181153,130.02,8675,c62971f8-63eb-4a48-9eb7-58f72c576e19,Fashion Store,2012,Medium,Urban
886ed887-53d4-4cd2-bfc6-2fd2b9ade0b5,Clothing,0.32,Other,0.398927,170.99,8634,efb05238-1637-4280-ba9a-dbaa8ba83277,Supermarket,2017,Medium,Rural
df3da7dc-1343-47ea-82c9-86cc32fff7b0,Clothing,0.32,Other,0.51048,149.57,2544,71e5e026-df0f-45d1-94a5-8114a591be30,Electronics Store,2015,Small,Urban
6b57c82d-fc27-47f0-92fb-fd6fea958332,Clothing,0.32,Other,0.248442,361.34,5174,f707b9ea-3200-4cb1-9ae4-ecd9733ed07b,Online,1994,Medium,Rural
20fd2117-4275-48df-87c9-6f45ee6e3ac9,Appliances,7.14,Other,0.710484,50.62,1041,4ee74eac-bb3f-4819-82a7-d17b7fcd5098,Fashion Store,2018,Large,Urban
0ea08593-b3d0-4def-9a8b-b04192a3d5a4,Appliances,7.14,Other,0.922159,289.87,1851,ba93d2a2-d99d-4901-882e-dd1f90a25e86,Supermarket,2020,Large,Rural
90477fc7-92e9-44df-a8c2-384025f38788,Electronics,6.8,Other,0.437224,97.2,838,d5883eec-ab45-44b1-8c96-762d58a2b828,Electronics Store,2019,Small,Rural
c8b8051c-e219-405c-b82f-3e3756a54d27,Clothing,0.32,Other,0.492882,259.62,2247,ecb45e73-fac8-4620-9a1c-659bc08e96f4,Online,2020,Medium,Urban
6e0da974-5311-4ea9-8fb4-6e8c66959b2c,Electronics,6.8,Other,0.271475,397.03,8916,7031357f-c379-4447-a320-1135c684036c,Online,2017,Small,Rural
e1be9582-2359-4a2a-9111-9add8f01a43c,Appliances,7.14,Other,0.463035,103.38,1297,f1787ad3-7daa-4b96-8270-430c019122e1,Electronics Store,1999,Medium,Rural
19ecf1c4-7cb4-43c1-913d-3a718302417b,Food,2.1,Regular,0.251765,407.2,4791,9c034221-57c5-4679-a8c9-880788715749,Supermarket,2014,Large,Urban
3c3278c4-7b6d-42dc-bc4f-0d8e80ae917a,Food,2.1,Low Fat,0.041825,329.25,434,1df6cdbc-21e6-4599-83f4-e989263e45ca,Electronics Store,2002,Medium,Rural
5071fb6f-9c99-43a5-bf3c-a67d968568fe,Appliances,7.14,Other,0.659345,229.34,7534,caa30d9d-47fd-419f-8b70-b81fe55ed3fe,Online,1993,Large,Rural
5738774b-dc73-4a66-90fb-b3f7573fe4f7,Appliances,7.14,Other,0.620659,201.96,8327,384cd423-48ec-47e2-a007-24efdf1dc736,Fashion Store,1998,Large,Urban
7db29160-bd56-4901-b29e-70bb7a8cc45f,Clothing,0.32,Other,0.499786,236.71,3335,934f4902-bd75-4477-802a-c1c2329a831a,Electronics Store,2007,Medium,Rural
ca148831-6a62-4452-8bf6-6d44b01d06b6,Appliances,7.14,Other,0.594418,394.04,4227,f5a7c63b-343d-4a86-9d0b-645d9b734851,Supermarket,2008,Large,Rural
ad5a0c18-8d79-47c4-a506-efe973091e31,Food,2.1,Regular,0.57761,483.75,5789,58b6781f-dacf-4e80-bd7d-4e693d4a2d99,Electronics Store,2005,Large,Urban
2ef8d806-1cd5-4901-a04c-cd4c056bef3f,Food,2.1,Regular,0.536914,376.64,4977,c57e7e55-f4bd-4d1a-a634-f51a337a7cea,Electronics Store,1999,Small,Urban
4225dcf7-46b2-4613-9f84-d1e030ebff0d,Clothing,0.32,Other,0.514871,241.77,3964,56984b95-56f3-4944-8a62-d43304417a5a,Fashion Store,2019,Small,Rural
86477651-9c2b-4444-9e1f-eaabafcf36a5,Electronics,6.8,Other,0.94419,78.94,4333,d47182ef-9591-4eb0-b961-f5403192e830,Supermarket,2008,Small,Rural
9debef02-2a22-4aed-9f9b-a741bd381c81,Clothing,0.32,Other,0.046859,215.1,2814,4212bcc2-eede-4d91-923e-a5160f678c43,Fashion Store,2001,Large,Urban
3a984c97-693f-4aa0-a6d2-9cc900ec8810,Food,2.1,Regular,0.316239,448.26,291,49af977f-3253-4bad-83e3-33b7eca617a3,Supermarket,1990,Small,Rural
94ba12ab-8065-4def-848e-4674363d079b,Food,2.1,Low Fat,0.14268,406.83,4064,53d1b0ad-38e3-4f9b-88da-0c3fd2c69d73,Electronics Store,1996,Small,Urban
1eda0013-8e45-4632-9074-7a819b1ef350,Clothing,0.32,Other,0.435275,384.09,9975,8c2f91ec-a9d4-434c-b333-f064f8a66d8a,Electronics Store,2001,Large,Rural
ff7250d6-b7a4-4e2d-9a0c-dee7249c509d,Clothing,0.32,Other,0.136365,465.7,8237,c6872b1b-c582-4b67-9792-ef9970784248,Fashion Store,2006,Small,Urban
eabf79d5-7b0d-4f68-bbec-1292669a6c1e,Clothing,0.32,Other,0.898824,476.83,7347,81add131-a0c8-45bd-b031-819c86cfdb1f,Electronics Store,2016,Large,Rural
38700df3-b50f-4045-b926-f1d75a591f2c,Clothing,0.32,Other,0.047977,442.3,2407,866fb4ad-b80d-468c-a94e-271aae1a095e,Online,2017,Medium,Rural
c1d53c9d-64ea-4f24-a1fc-bc9757ee28b0,Food,2.1,Regular,0.970429,70.54,7923,c609b39f-9d2b-49cd-9383-10694fac57ac,Fashion Store,1990,Medium,Rural
9e48fb61-2d4a-4028-b19d-138a928117e8,Clothing,0.32,Other,0.230578,296.15,4963,3613741e-541f-4802-ba30-6b5026963ce3,Fashion Store,1991,Medium,Urban
b8d03cf5-b63b-4cbc-832b-14be13225494,Electronics,6.8,Other,0.089859,224.36,8775,b282724f-44f0-4746-af9e-e9d357e6c5cf,Online,2007,Small,Rural
ce083589-255a-4772-97f2-c79f55414477,Clothing,0.32,Other,0.939021,330.12,2561,7fe5522d-8846-4bf5-b146-27793603f048,Fashion Store,2013,Small,Urban
421694d1-fe32-40ca-bec4-c5c0286cd72f,Appliances,7.14,Other,0.074016,481.37,6478,3bfa1d34-c6f2-45f1-b52a-3c6d2313ed4d,Supermarket,1995,Medium,Urban
a090c2ac-d998-4d4e-b33d-cb70619278a0,Food,2.1,Low Fat,0.969952,399.63,6265,aebfc4fa-0e43-472b-9b66-4bceb0128ae4,Supermarket,1992,Small,Urban
3a36709c-26ba-4b12-88cf-a5da10282fd9,Food,2.1,Low Fat,0.494633,295.61,6396,93e56b9e-fe8c-440a-a5d7-5c8268d72c9f,Fashion Store,1996,Medium,Urban
3e85f99c-ca02-46f0-9cb6-73a9b7fb1232,Electronics,6.8,Other,0.071303,63.34,9742,9633bac9-2d3d-4d4a-9fa8-45b526e0a5fa,Electronics Store,2004,Large,Urban
1d378038-d99e-480c-882d-039918064614,Clothing,0.32,Other,0.507364,143.7,5058,831ca677-47bf-4b73-82fd-f56423847541,Electronics Store,1997,Large,Urban
9db7850a-ad31-47c1-a179-a22ebba26174,Appliances,7.14,Other,0.618943,473.5,6392,663cf7de-4237-41d5-abc7-cb50a69da005,Supermarket,1990,Medium,Rural
0cf29a5a-a411-4bed-a1b8-3e99962c1dbd,Appliances,7.14,Other,0.859418,121.75,2388,0aa025ce-4131-4c95-936c-d3eaea539bc0,Fashion Store,1992,Small,Urban
f2ba16bd-f427-460b-81db-4252bd9cb2a8,Electronics,6.8,Other,0.240975,257.65,5602,f2c00337-3483-49a2-8a91-bdb9a1a90c26,Electronics Store,2019,Large,Urban
4bea8d41-aeaf-4107-924b-c255b3426452,Food,2.1,Regular,0.826081,279.0,1966,dea2d790-17bc-4e47-b989-1843cabe82e5,Supermarket,2010,Large,Rural
c99e36a0-7cb4-4b09-8ee3-5f6ae191e502,Food,2.1,Regular,0.921158,160.71,6324,59535c23-ae1d-4c13-9029-dbc5c31e7a5d,Online,2015,Large,Urban
031474a1-3735-498c-94f5-36e28cb4169b,Appliances,7.14,Other,0.091889,416.26,4651,ac82a283-90e8-49ff-bad7-56cca2bfeab7,Electronics Store,2002,Medium,Urban
8316839f-b571-4df0-bfa9-5e9ebd9e26e2,Electronics,6.8,Other,0.386472,140.72,939,cd3e877d-c3cc-44ad-ab05-d56b420311e8,Electronics Store,1994,Large,Urban
ee320d95-3747-4828-8117-2ed09e16dc89,Food,2.1,Regular,0.186764,233.98,959,f70abe95-6720-492a-b53b-133232089221,Online,2011,Small,Rural
201f9e2f-d526-4046-a3a1-39b3320a6693,Food,2.1,Low Fat,0.822034,327.62,8822,d2e970a0-5620-47ae-addd-5ff25ce52eb3,Fashion Store,1993,Medium,Rural
f7b87b98-77c1-479b-b0ce-5f7d79579936,Electronics,6.8,Other,0.199289,145.89,2428,38745058-0e60-42bc-b014-9091433be937,Supermarket,1996,Small,Urban
7c358294-3531-4050-82cc-fc869a0e338e,Electronics,6.8,Other,0.367113,391.4,4764,50514dcb-9633-4c56-8ec7-73c35011b61e,Electronics Store,2019,Small,Urban
a8b2781e-48dc-4724-afd5-862d2404bd58,Food,2.1,Regular,0.974513,262.96,3485,fb563f2a-b3ab-4f8d-b87e-3f1247e505cc,Fashion Store,2013,Small,Urban
676d8e3e-cc4e-4fbe-a58e-6d8f43f00337,Electronics,6.8,Other,0.959362,485.89,6415,791e90c9-35e1-49af-bfa4-0c7f9534038c,Electronics Store,2018,Large,Rural
